,Season,No. in series,Company,Deal,Industry,Entrepreneur Gender,ASK,Unnamed: 7,Unnamed: 8,DEAL,Unnamed: 10,Unnamed: 11,Royalty Deal?,Barbara,Mark,Lori,Robert Herjavec,Daymond,Kevin,Guest,# Sharks,$ per shark,Details / Notes,Description,url1,url2,url3,url4,url5,company_lower
155,3.0,14.0,Wild Squirrel Nut Butter,Yes,Food and Beverage,Female,,,,"$50,000 ",40%,"$125,000 ",,1,,,,,,,1.0,"$50,000 ",,"Wild Squirrel Nut Butter was started by ... When they first appeared on Shark Tank, Wild Squirrel Nut Butter had sold ... Purchase Wild Squirrel Nut Butter. Facebook.",http://sharktankblog.com/business/wild-squirrel-nut-butter/,http://sharktanksuccess.blogspot.com/2013/01/wild-squirrel-nut-butter.html,http://www.youtube.com/watch?v=JrAf8LTl_BQ,http://seriousstartups.com/2012/05/13/oregon-startup-wild-squirrel-nut-butter-wins-investment-on-shark-tank/,http://aboutfacemag.com/interviews/food-drink/erika-welsh-keeley-tillotson-wild-squirrel-nut-butter/,wildsquirrelnutbutter
156,3.0,14.0,Mix Bikini,Yes,Fashion / Beauty,Male,,,,"$50,000 ",25%,"$200,000 ",,1,,,,,,,1.0,"$50,000 ",,"When the Mix Bikini first appeared on the Shark Tank with Frank Scozzafava and Adam DiSilvestro in Season 3, there was another important partner behind the scene by ...",http://sharktanksuccess.blogspot.com/2015/06/mix-bikini-update.html,https://www.facebook.com/mixbikini,http://sharktankblog.com/mix-bikini/,http://sharktanksuccess.blogspot.com/2013/08/mix-bikini.html,http://thesharktankproducts.com/products/mix-bikini/,mixbikini
157,3.0,14.0,Cab20 Rock Band,No,Media / Entertainment,Male,,,,,,,,,,,,,,,0.0,,,"Investing in a New Rock Band. ... Tom Callaham and the Cab 20 Band came into the Shark Tank looking for a $200,000.00 investment in exchange ... Cab 20 Band on FaceBook.",http://sharktanksuccess.blogspot.com/2013/08/cab-20-band.html,https://www.facebook.com/cab20music,http://petehatesmusic.com/2012/05/24/rock-band-cab-20-goes-on-tv-show-shark-tank-to-try-and-get-money/,http://allsharktankproducts.com/shark-tank-products-arts/cab20-rock-band/,http://www.hypebot.com/hypebot/2012/05/cab-20-hits-up-shark-tank-for-band-funding.html,cab20rockband
158,3.0,15.0,Remyxx ReKixx Sneakers,Yes,Fashion / Beauty,Male,,,,"$50,000 ",80%,"$62,500 ",,,,,,1,,,1.0,"$50,000 ",,Facebook; Twitter; Youtube; Kickstarter; Pinterest; Seen on Shark Tank as Remyxx View cart. ... ReKixx cool sneakers 100% recyclable are the world's first and only ...,http://www.rekixx.com/,https://www.facebook.com/ReKixxSneakers,https://www.kickstarter.com/projects/691761471/remyxx-cool-sneakers-100-recyclable,http://www.rekixx.com/collections/frontpage,http://sharktanksuccess.blogspot.com/2013/08/remyxx-rekixx-update.html,remyxxrekixxsneakers
159,3.0,15.0,UniKey Technologies,Yes,Software / Tech,Male,,,,"$500,000 ",40%,"$1,250,000 ",,,1,,,,1,,2.0,"$250,000 ",Deal did not close after snow (http://pando.com/2013/05/08/life-after-shark-tank-the-real-story-of-how-unikey-finally-came-to-market/),UniKey provides a secure mobile platform to leading lock and access control companies. UniKey is the smart lock pioneer and industry leader in smart access control ...,http://www.unikey.com/,http://sharktanksuccess.blogspot.com/2013/03/unikey-technologies.html,http://techcrunch.com/2012/06/22/after-surviving-the-shark-tank-unikey-technologies-raises-1-1m-in-equity-funding/,http://www.dailydot.com/technology/best-technology-of-shark-tank/,https://www.facebook.com/unikeytech,unikeytechnologies
160,3.0,15.0,The NitroForce Titan 1000,No,Fitness / Sports,Mixed Team,,,,,,,,,,,,,,,0.0,,,"The emphasis of the Titan® 1000 by Nitroforce is on muscular STIMULATION, ... NitroForce Home Gym Trainer © 2016 all rights reserved ...",http://thenitroforce.com/,http://sharktankblog.com/business/nitroforce-titan-1000/,http://sharktanksuccess.blogspot.com/2013/08/the-nitro-force.html,http://www.thenitroforce.com/index.asp?id=9&oq=The-TITAN-1000,https://www.facebook.com/pages/The-Nitroforce-Titan-1000/125897654146328,thenitroforcetitan1000
161,3.0,15.0,Cougar Limited,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,A Cougar in Shark's clothing? Cougar Limited Website Watch Shark Tank Season 3 Episode 15; drinkcougar.com: Related Products. Invis-A-Rack. Chord Buddy. Deal.,http://www.productsofsharktank.com/product/cougar-limited/,http://drinkcougar.com/,http://locallinks.com/sharktank/season-3/cougar-limited/,http://sharktankblog.com/business/cougar-energy/,http://sharktanksuccess.blogspot.com/2013/08/cougar-energy-drink.html,cougarlimited
162,4.0,1.0,Bev Buckle,Yes,Food and Beverage,Male,,,,"$50,000 ",51%,"$98,039 ",,1,,,,,,,1.0,"$50,000 ",,The Beer Buckle aka BevBuckle is the worlds first retractable can or bottle holding belt buckle!,http://www.thebeerbuckle.com/,http://sharktanksuccess.blogspot.com/2015/02/bev-boy.html,https://www.facebook.com/pages/BevBuckle/471956032836727,http://thesharktankproducts.com/products/the-bev-buckle/,http://allsharktankproducts.com/shark-tank-products-fashion/bev-buckle-beverage-holding-belt-buckle/,bevbuckle
163,4.0,1.0,Buggy Beds,Yes,Lifestyle / Home,Female,,,,"$250,000 ",25%,"$1,000,000 ",,1,1,,1.0,1,1,,5.0,"$50,000 ",,"BuggyBeds is an early detection glue trap that lures & traps bed bugs DEAD! Use BuggyBeds in your bed, mattress, home, dorm, auto, travel.",http://buggybeds.com/,http://inthesharktank.com/2012/09/buggy-beds-early-detection-bed-bugs-shark-tank/,http://sharktanksuccess.blogspot.com/2012/10/buggy-beds-makes-shark-tank-history.html,http://sharktankblog.com/buggybeds-maria-curcio-interview/,http://www.productsofsharktank.com/product/buggy-beds/,buggybeds
164,4.0,1.0,Coat Chex,No,Business Services,Male,,,,,,,,,,,,,,,0.0,,,Coatchex turns old fashion bailment and rental services into innovative digital experiences. Our applications eliminate tickets that result in unintended,http://coatchex.com/,http://inthesharktank.com/2012/09/coat-chex-ticketless-coat-check-system-shark-tank/,https://www.facebook.com/CoatChex,http://sharktanksuccess.blogspot.com/2012/10/coat-chex-season-4-episode-1.html,http://sharktankblog.com/coatchex-coat-check-app-on-shark-tank/,coatchex
165,4.0,1.0,Body Walking,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,"Tod Miller the owner of Body Walking, has taken this ancient technique and created a business good enough to make it on the Shark Tank Show. Miller is a licensed ...",http://sharktanksuccess.blogspot.com/2013/08/body-walking-update.html,http://thesharktankproducts.com/products/body-walking/,http://www.productsofsharktank.com/product/body-walking/,http://sharktankblog.com/ancient-body-massage-on-shark-tank/,http://sharktankblog.com/business/body-walking-institute/,bodywalking
166,4.0,2.0,SurfSet Fitness,Yes,Fitness / Sports,Mixed Team,,,,"$300,000 ",30%,"$1,000,000 ",,,1,,,,,,1.0,"$300,000 ",,SURFSET® Classes; Featured Studios; Find A Trainer; Private Events; BUY A BOARD. The SURFSET® Board; Board Storage; ... SurfSET Fitness. THE LINEUP; Contact ...,http://www.surfsetfitness.com/,http://www.surfsetfitness.com/blogs/news/6230808-in-the-shark-tank,http://sharktankblog.com/business/surfset-fitness/,http://www.facebook.com/SurfSET,http://sharktanksuccess.blogspot.com/2012/10/surf-set-fitness-boards.html,surfsetfitness
167,4.0,2.0,CateApp,Yes,Software / Tech,Male,,,,"$75,000 ",30%,"$250,000 ",,,,,,1,1,,2.0,"$37,500 ",,CateApp on FaceBook,https://www.facebook.com/cateapp,http://sharktanksuccess.blogspot.com/2012/10/cateapp-privacy-app.html,http://sharktankblog.com/business/cate-app/,http://inthesharktank.com/2012/09/cate-app-cheaters-mobile-app-shark-tank/,http://www.readingeagle.com/article.aspx?id=443697,cateapp
168,4.0,2.0,Alpha M,No,Business Services,Male,,,,,,,,,,,,,,,0.0,,,Alpha M After the Shark Tank Update ... Visit Alpha M Website Find Aaron Marino on FaceBook Aaron Mariono's Shark Tank Story After The Shark Tank Update.,http://sharktanksuccess.blogspot.com/2013/01/alpha-m.html,https://www.facebook.com/SharkTank,http://sharktankblog.com/alpha-m-style-system/,http://inthesharktank.com/2012/09/alpha-m-style-system-for-men-shark-tank/,http://www.productsofsharktank.com/product/alpha-m/,alpham
169,4.0,2.0,eCreamery,No,Food and Beverage,Female,,,,,,,,,,,,,,,0.0,,,"eCreamery is on Facebook. To connect with eCreamery, sign up for Facebook today. Sign Up Log In. eCreamery. Ice Cream Parlor. Public Cancel Save Changes. People ...",https://www.facebook.com/eCreamery,http://www.ecreamery.com/,https://www.ecreamery.com/the-shark-tank-effect-an-ecreamery-ice-cream-gelato-update-since-the-show.html,http://sharktankblog.com/business/ecreamery/,http://siliconprairienews.com/2012/09/watch-ecreamery-try-to-close-a-sweet-deal-on-shark-tank-video/,ecreamery
170,4.0,3.0,Rock Bands,Yes,Fashion / Beauty,Male,,,,"$100,000 ",40%,"$250,000 ",,,1,,,1,,,2.0,"$50,000 ",,Large Rock Bands; Small Rock Bands; Roadies; ... Popular Brands. Rock Band Fashion; Shark Tank Special . Small White Vintage Leather Rock Band with Rose Quartz Stone.,http://www.leatherrockbands.com/,http://sharktankblog.com/business/rock-bands/,https://www.facebook.com/pages/ROCK-BANDS-by-Lee-Dahlberg/79122516718,http://thesharktankproducts.com/products/rock-bands/,http://newproductconsulting.me/2012/10/03/rock-band-bracelets-make-some-noise-on-shark-tank/,rockbands
171,4.0,3.0,Posture Now,Yes,Healthcare,Male,,,,"$100,000 ",30%,"$333,333 ",,,1,,,,,,1.0,"$100,000 ",,Mike Lane & Matt Franklin came into the Shark Tank seeking $100k for a 15% equity stake in the Posture Now Business. They opened up their presentation with some ...,http://sharktanksuccess.blogspot.com/2012/10/posturenow.html,https://www.facebook.com/PostureNOW.posture.brace,http://sharktankblog.com/business/posture-now/,http://www.posturenow.com/,http://www.youtube.com/watch?v=tYgP7tRlE8w,posturenow
172,4.0,3.0,FuzziBunz,No,Children / Education,Female,,,,,,,,,,,,,,,0.0,,,"FuzziBunz Cloth Diapers. 50,154 likes · 1,341 talking about this. FuzziBunz Cloth Diapers. Enjoying Motherhood since 1999. Shop now at www.fuzzibunz.com",https://www.facebook.com/FuzziBunz,http://sharktanksuccess.blogspot.com/2013/03/fuzzi-bunz.html,http://sharktankblog.com/fuzzibunz-cloth-diapers-tereson-dupuy/,http://dirtydiaperlaundry.com/fuzzibunz-on-shark-tank-a-look-at-their-history-innovation-and-trials-over-the-years/,http://inthesharktank.com/2012/09/fuzzibunz-cloth-diapers-shark-tank/,fuzzibunz
173,4.0,3.0,Liz Lovely Cookies,No,Food and Beverage,Mixed Team,,,,,,,,,,,,,,,0.0,,,Liz Lovely gluten free cookies & vegan cookies are the best homemade on the planet! ... Join the Fan Club Facebook Twitter Instagram LinkedIn Fan Club RSS; Company ...,http://lizlovely.com/,http://sharktanksuccess.blogspot.com/2013/03/liz-lovely-cookies.html,https://www.facebook.com/lizlovely,http://sharktankblog.com/business/liz-lovely-cookies/,http://gazettereview.com/2015/08/liz-lovely-cookies-update-see-what-happened-after-shark-tank/,lizlovelycookies
174,4.0,4.0,Bag Bowl,Yes,Lifestyle / Home,Male,,,,"$40,000 ",33%,"$121,212 ",,,,1,,,,,1.0,"$40,000 ",,BagBowl. 492 likes · 3 talking about this. As seen on ABC's hit show Shark Tank! Turns your zipper bag into a bowl! www.buybagbowl.com,http://www.facebook.com/BagBowl,http://sharktanksuccess.blogspot.com/2012/10/bag-bowl.html,http://inthesharktank.com/2012/10/bagbowl-zip-storage-bag-bowl-shark-tank/,http://www.productsofsharktank.com/product/bag-bowl/,http://sharktankblog.com/business/bagbowl/,bagbowl
175,4.0,4.0,Back 9 Dips,Yes,Food and Beverage,Mixed Team,,,,"$150,000 ",25%,"$600,000 ",,,,1,1.0,,,,2.0,"$75,000 ",,Back 9 Dips on the Shark Tank Season 4 ... Share to Twitter Share to Facebook Share to Pinterest. 7 comments: Anonymous 8:17 AM. They made a million just last night.,http://sharktanksuccess.blogspot.com/2012/10/back-9-dips.html,http://sharktankblog.com/business/back-9-chicken-dips/,http://inthesharktank.com/2012/10/back-9-dips-chicken-dip-shark-tank/,https://sharktankabc.wordpress.com/season-4/back-9-dips/,https://facebook.com/pages/Back9-Dips/343526515360,back9dips
176,4.0,4.0,Lift Hamper,No,Lifestyle / Home,Male,,,,,,,,,,,,,,,0.0,,,"Lifter Hamper. 2,402 likes · 2 talking about this. EMPEE Solutions proudly introduces the Lifter Hamper™ www.lifterhamper.com",https://www.facebook.com/lifterhamper,http://www.householdessential.com/ecommerce/Lifter-Hamper.cfm?cat_id=756,http://inthesharktank.com/2012/10/lifter-hamper-spring-loaded-laundry-hamper-shark-tank/,http://sharktankblog.com/business/lifter-hamper/,http://www.examiner.com/article/shark-tank-the-lifter-hamper-introduced-by-former-football-star,lifthamper
177,4.0,4.0,Zomm,No,Lifestyle / Home,Male,,,,,,,,,,,,,,,0.0,,,She also proceeds to go out with the remaining Sharks leaving Henry with no deal on the Shark Tank Show. Zomm Update ... List of all New Zomm Products Website FaceBook,http://sharktanksuccess.blogspot.com/2013/08/zomm-update.html,http://sharktankblog.com/business/zomm/,http://www.zomm.com/blog/,http://inthesharktank.com/2012/10/zomm-wireless-leash-keys-cell-phone-finder-shark-tank/,http://www.cnet.com/news/stiffed-by-shark-tank-vc-startup-ceo-perseveres/,zomm
178,4.0,5.0,Cozy Bugs,Yes,Fashion / Beauty,Female,,,,"$50,000 ",30%,"$166,667 ",,,,,,1,,,1.0,"$50,000 ",,"Cozy Bug, pillowcase dress, girls apparel, boys apparel, hair bow, kids clothing, jacket, tutu, bloomers, girls dresses, girls ruffle pants, pea coats, girls l",http://www.cozybugusa.com/,http://sharktankblog.com/business/cozy-bug/,http://thesharktankproducts.com/products/cozy-bug/,http://www.youtube.com/watch?v=rZzNxvmDM5o,https://www.facebook.com/pages/Cozy-Bug/564501653573694,cozybugs
179,4.0,5.0,Marz Sprays,Yes,Healthcare,Male,,,,"$200,000 ",25%,"$800,000 ",,,,1,,,,,1.0,"$200,000 ",plus option to buy back option of half the stock for 4X investment,"Father and Son team Keith and Brandon Marz pitch Marz Sprays, their line of vitamin oral sprays for folks who don't like pills, to the Sharks in episode 405",http://sharktankblog.com/business/marz-sprays/,http://marzsprays.com/,http://sharktanksuccess.blogspot.com/2013/03/marz-sprays.html,https://www.facebook.com/marzsprays,http://www.prweb.com/releases/2014/4/prweb11780653.htm,marzsprays
180,4.0,5.0,Wired Waffles,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,"Wired Waffle's on Shark Tank. Caffeine Waffles ... As with all the food products featured on the Shark Tank, ... Share to Twitter Share to Facebook Share to Pinterest.",http://sharktanksuccess.blogspot.com/2013/03/wired-waffles.html,http://sharktankblog.com/wired-waffles-caffeine-energy-waffles/,http://www.productsofsharktank.com/product/wired-waffles/,http://sharktankshopper.com/product/wired-waffles/,http://www.marysvilleglobe.com/business/174622691.html,wiredwaffles
181,4.0,5.0,The Spatty and The Spaddy Dadd,No,Food and Beverage,Female,,,,,,,,,,,,,,,0.0,,,The Spatty. Home ; About ; Spatty Chatty ; In the News ; Video Testimonials ; Contact ; THE SPATTY WILL PAY FOR ITSELF! How much product do you think you waste when ...,http://www.thespatty.com/index.cfm,http://shop.thespatty.com/blogs/news/6625354-shark-tank,http://shop.thespatty.com/blogs/news,http://sharktanksuccess.blogspot.com/2013/03/the-spatty-daddy.html,http://sharktankblog.com/business/the-spatty/,thespattyandthespaddydadd
182,4.0,6.0,PRO-NRG,Yes,Food and Beverage,Mixed Team,,,,"$250,000 ",30%,"$833,333 ",,,,,,1,,,1.0,"$250,000 ",contingent on a deal with Bad Ass Energy,PRO-NRG energy drink PRO-NRG on Shark Tank . Watch Episode #406 Shark Tank on ABC. ... Pro-NRG on Facebook Follow PRO-NRG on Twitter.,http://sharktanksuccess.blogspot.com/2012/10/pro-nrg-energy-drink.html,http://www.facebook.com/PRONRGUSA,http://abcnews.go.com/Entertainment/shark-tank-now/story?id=23421719,http://www.bevnet.com/news/2012/pro-nrg-lands-250k-deal-on-shark-tank/,https://2paragraphs.com/2015/12/what-happened-to-pro-nrg-energy-drink-on-shark-tank/,pro-nrg
183,4.0,6.0,Cousins Maine Lobster,Yes,Food and Beverage,Male,,,,"$55,000 ",15%,"$366,667 ",,1,,,,,,,1.0,"$55,000 ",,Shop; Find A Truck; Franchise; The Cousins; Restaurant; YouTube Twitter Facebook,http://www.cousinsmainelobster.com/,http://www.cousinsmainelobster.com/the-cousins/shark-tank/,https://www.facebook.com/CousinsLobster,https://shop.cousinsmainelobster.com/,http://sharktanksuccess.blogspot.com/2012/10/cousins-fresh-maine-lobster.html,cousinsmainelobster
184,4.0,6.0,Freaker USA,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,USA Made; Press; Team; Social. Freaker Friday; Blog; Instagram; Facebook; Twitter; YouTube; Store Locator; Contact; CONTACT; NEWSLETTER; FAQ; BLOG;,http://www.freakerusa.com/,http://www.freakerusa.com/blogs/news/6729638-zach-on-abcs-shark-tank,http://blog.kittyhawk.com/online-store/freaker-usa-on-shark-tank-freakin-awesome/,http://sharktankblog.com/business/freaker-usa/,http://www.starnewsonline.com/article/20121020/articles/121029982,freakerusa
185,4.0,6.0,EcoNutsSoap,No,Lifestyle / Home,Mixed Team,,,,,,,,,,,,,,,0.0,,,"Eco Nuts®: Your Eco Friendly Cleaning Solution, #1 Selling Brand of Organic Soap Nuts. Official Site for Soap Nuts, Wool Dryer Balls and Organic Cleaning Products.",http://econutssoap.com/,http://econutssoap.com/our-shark-tank-appearance/,http://sharktanksuccess.blogspot.com/2012/10/eco-nuts-soap_21.html,https://www.facebook.com/EcoNuts,https://www.pinterest.com/econuts/eco-nuts/,econutssoap
186,4.0,7.0,SBU,Yes,Fitness / Sports,Male,,,,"$300,000 ",33%,"$909,091 ",,,,,1.0,,1,,2.0,"$150,000 ",,The SBU Unicycle has completely blown the Shark Tank Success Blog away. WOW- this super cool new toy/transportation has probably shut down FocusDesigns Website during ...,http://sharktanksuccess.blogspot.com/2012/10/sbu-self-balancing-unicycle.html,http://sharktankblog.com/business/self-balancing-unicycle/,https://www.facebook.com/focusdesignsinc,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-episode-407.html,http://allsharktankproducts.com/shark-tank-products-tech/sbu-self-balancing-unicycle/,sbu
187,4.0,7.0,Scrub Daddy,Yes,Lifestyle / Home,Male,,,,"$200,000 ",20%,"$1,000,000 ",,,,1,,,,,1.0,"$200,000 ",,"Scrub Daddy/Facebook Scrub Daddy founder Aaron Krause and ""Shark Tank"" investor Lori Greiner celebrate the debut of Scrub Daddy products in all Staples ...",http://www.businessinsider.com/scrub-daddy-is-shark-tank-biggest-success-2015-4,http://sharktanksuccess.blogspot.com/2012/10/scrub-daddy-not-working.html,https://www.facebook.com/GetScrubDaddy,http://www.sharktankpodcast.net/scrubdaddy/,http://www.youtube.com/watch?v=1Ct1WaNjuOU,scrubdaddy
188,4.0,7.0,The Shemie,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,"The Shemie by Shelton Wilder is the Ultimate Layering Piece - meeting every woman's styling needs and bringing runway fashions to real life! Unlike a shaper, a fat ...",http://www.theshemie.com/,http://sharktanksuccess.blogspot.com/2012/10/the-shemie.html,http://sharktankblog.com/business/the-shemie/,http://www.theshemie.com/pages/locations,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-4-episode-7,theshemie
189,4.0,7.0,The Bear & The Rat,No,Pet Products,Mixed Team,,,,,,,,,,,,,,,0.0,,,"The Bear & The Rat, Denver, CO. 5,358 likes · 75 talking about this. This family's passionate about making cool treats for dogs. As seen on SHARK TANK!",https://www.facebook.com/TheBearandTheRat,http://cooltreatsfordogs.com/,http://sharktankblog.com/business/the-bear-and-the-rat-cool-treats-for-dogs/,http://www.youtube.com/watch?v=GygWr7Pwvy0,http://cooltreatsfordogs.com/find-us/,thebear&therat
190,4.0,8.0,The Cool Wazoo,Yes,Children / Education,Female,,,,"$65,000 ",35%,"$185,714 ",,,,1,,,,,1.0,"$65,000 ",,"Cool Wazoo 5n1 Changing Pad is on Facebook. To connect with Cool Wazoo 5n1 Changing Pad, ... Thanks Shark Tank!",https://www.facebook.com/Cheerfulchild,http://sharktanksuccess.blogspot.com/2012/11/cool-wazoo.html,http://sharktankblog.com/business/cool-wazoo/,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-4-episode-10,http://thesharktankproducts.com/products/cool-wazoo/,thecoolwazoo
191,4.0,8.0,Plate Topper,Yes,Food and Beverage,Male,,,,"$90,000 ",8%,"$1,125,000 ",,,,1,,,,,1.0,"$90,000 ",,I simply put their food on a plate and press the PlateTopper down ... I got my plate topper 2 days ago and it has ... Ordered after I saw this on Shark Tank and I ...,https://www.platetopper.com/,http://sharktankblog.com/plate-topper-update-bowl-topper/,https://www.facebook.com/PlateTopper,http://sharktanksuccess.blogspot.com/2012/11/plate-topper.html,http://thesharktankproducts.com/products/plate-topper/,platetopper
192,4.0,8.0,No Fly Cone,No,Pet Products,Male,,,,,,,,,,,,,,,0.0,,,The cleanest and most effective fly trap! The NoFlyCone™ is an environmentally safe fly trap. Without using toxic chemicals or other ... Since Shark Tank ...,http://noflycone.com/,http://www.facebook.com/NoFlyCone,http://sharktanksuccess.blogspot.com/2012/11/no-fly-cone-fly-trap.html,http://sharktankblog.com/business/no-fly-cone/,http://www.youtube.com/watch?v=r5p9UgSj2Mc,noflycone
193,4.0,9.0,Drive Suits,Yes,Uncertain / Other,Male,,,,"$150,000 ",30%,"$500,000 ",,,,,,,1,,1.0,"$150,000 ",,"Sorry We've Moved! Visit Our New Home, www.RobotsAndCarsEntertainment.com. Create a free website. Powered by",http://www.drivesuits.com/,http://sharktankblog.com/business/transformer-costumes/,https://2paragraphs.com/2015/12/drive-suits-what-happened-to-transformer-suits-on-shark-tank/,http://inthesharktank.com/2012/11/real-life-transformers-aka-drive-suits-shark-tank-friday/,http://sharktankblog.com/drive-suits-transformer-costumes/,drivesuits
194,4.0,9.0,Ice Chips Candy,Yes,Food and Beverage,Female,,,,"$125,000 ",20%,"$625,000 ",,1,1,,,,,,2.0,"$62,500 ",,"ICE CHIPS® Variety Pack SHARK TANK SPECIAL. Price: $29.95 $24.95 Includes 6 ... Be assured, Ice Chips Root Beer Float Candy lives up to the challenge.",http://www.icechipscandy.com/ice-chips-variety-pack,http://sharktanksuccess.blogspot.com/2012/11/ice-chips-candy.html,http://sharktankblog.com/ice-chips-xylitol-candy/,http://www.sharktankpodcast.net/ice-chips/,http://www.bestofsharktank.com/ice-chips/,icechipscandy
195,4.0,9.0,ReVestor,No,Software / Tech,Male,,,,,,,,,,,,,,,0.0,,,Bill Lyons the Inventor of Revestor will be going into the Shark Tank to pitch his mobile app that's guaranteed to find the Best Real Estate Deals in your area.,http://sharktanksuccess.blogspot.com/2012/11/revestor.html,http://sharktankblog.com/business/revestor/,http://www.inman.com/2013/05/24/revestor-emerges-from-the-shark-tank-with-fresh-ideas/,http://blog.revestor.com/tag/shark-tank/,https://sharktankabc.wordpress.com/season-4/revestor/,revestor
196,4.0,9.0,PC Classes Online,No,Software / Tech,Male,,,,,,,,,,,,,,,0.0,,,PC Classes Online inventor David Cox will be on the Shark Tank Show with Comedian Bruce Vilanch looking for an investment in his online technology classes.,http://sharktanksuccess.blogspot.com/2012/11/pc-classes-online.html,http://www.youtube.com/watch?v=TV1T-3tUEBc,http://www.examiner.com/article/shark-tank-pc-classes-online-brings-humor-intelligence-to-the-tank,http://inthesharktank.com/2012/11/qa-david-a-cox-pc-classes-online/,http://www.productsofsharktank.com/product/pc-classes-online/,pcclassesonline
197,4.0,10.0,Ruck Pack Combat Nutrition,Yes,Fashion / Beauty,Male,,,,"$150,000 ",20%,"$750,000 ",,,,,1.0,,1,,2.0,"$75,000 ",,RuckPack™ Combat Nutrition. All Rights Reserved. Site Map ... RuckPack® is made in the USA and is committed to giving 10% of profits back to charity. Submit,http://www.ruckpack.com/,http://sharktanksuccess.blogspot.com/2012/11/ruck-pack-drink.html,https://stacksocial.com/sales/ruckpack-nutrition-drink-combat-tested-performance,http://sharktanksuccess.blogspot.com/2012/11/shark-tank-episode-411.html,http://sharktankblog.com/ruckpack-combat-nutrition/,ruckpackcombatnutrition
198,4.0,10.0,Nearly Newlywed,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Nearly Newlywed - Buy, Sell or Rent a Wedding Dress Business has as a new twist on getting Married that can save (and make) you a lot of money. The owner and inventor ...",http://sharktanksuccess.blogspot.com/2012/11/nearly-newlywed.html,https://www.facebook.com/NearlyNewlywed,http://sharktankblog.com/business/nearly-newlywed/,http://thesharktankproducts.com/products/nearly-newlywed/,http://www.productsofsharktank.com/product/nearly-newlywed/,nearlynewlywed
199,4.0,10.0,Tie Try,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,Tie Try on Shark Tank ... The Tie Try business model is much like NetFlix which let's you rent a tie and have it ... Share to Twitter Share to Facebook Share to ...,http://sharktanksuccess.blogspot.com/2012/11/tie-try.html,http://thesharktankproducts.com/products/tie-try/,http://sharktankblog.com/tie-try-the-netflix-of-ties/,http://sharktanksearch.com/,http://www.businessinsider.com/how-not-to-pitch-on-shark-tank-2012-11,tietry
200,4.0,10.0,Corks Away,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,Corks Away is on Facebook. Join Facebook to connect with Corks Away and others you may know. Facebook gives people the power to share and makes the world...,https://www.facebook.com/corks.away,http://sharktanksuccess.blogspot.com/2012/11/corks-away-wine-cruise.html,http://sharktankblog.com/corks-away-wine-adventures/,http://locallinks.com/sharktank/season-4/food-beverage/corks-away-wine-adventures/,http://www.productsofsharktank.com/product/corks-away/,corksaway
201,4.0,11.0,The Living Christmas Company,Yes,Lifestyle / Home,Male,,,,"$150,000 ",40%,"$375,000 ",,,1,,,,,,1.0,"$150,000 ",,"The Living Christmas Company. The Living Christmas Company is a live Christmas Tree rental service based out of Redondo Beach, California. Scott “Scotty Claus ...",http://sharktankblog.com/business/living-christmas-company/,https://www.facebook.com/livingchristmas,http://2paragraphs.com/2014/11/how-to-order-a-living-christmas-tree-as-seen-on-shark-tank/,http://patch.com/california/redondobeach/mark-cuban-invests-in-living-christmas-company-on-shark-tank,https://www.livingchristmas.com/,thelivingchristmascompany
202,4.0,11.0,The Coop,Yes,Children / Education,Female,,,,"$150,000 ",15%,"$1,000,000 ",,1,,,,,,,1.0,"$150,000 ",plus personal guarantee she will get her investment back within 2 years,"The Coop. The Coop is a cool, modern play space for kids that caters to adult needs as well. Entrepreneurs Juliet Boydstun and Lucinda Lent created the modern and ...",http://sharktankblog.com/business/the-coop/,https://www.facebook.com/thecooplosangeles,https://thecoop-la.com/shark-tank/,http://sharktanksuccess.blogspot.com/2012/12/coop-party-place.html,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-4-episode-9,thecoop
203,4.0,11.0,Partie Poche,No,Fashion / Beauty,Mixed Team,,,,,,,,,,,,,,,0.0,,,How many Party Poche pockets ... Just watched the Partie Poche team on Shark Tank and was ... but yet the Facebook page for Party Poche had a post already in ...,http://sharktanksuccess.blogspot.com/2012/12/partie-poche.html,https://www.facebook.com/partie.poche.9,http://www.blogsharktank.com/2012/12/partie-poche.html,http://thesharktankproducts.com/products/partie-poche/,http://www.productsofsharktank.com/product/partie-poche/,partiepoche
